54.844,323.817,0.177
54.465,322.987,0.177
53.932,321.866,0.177
53.333,320.339,0.177
53.278,319.702,0.177
53.438,319.592,0.187
53.339,319.268,0.199
52.943,318.702,0.21
52.427,317.917,0.216
52.366,317.379,0.224
52.548,316.906,0.236
52.927,316.577,0.244
53.322,316.489,0.248
53.641,316.263,0.254
53.740,316.428,0.262
53.685,316.714,0.264
53.795,317.076,0.264
53.987,317.488,0.264
53.959,318.104,0.264
53.882,318.554,0.264
53.844,318.724,0.264
53.723,318.499,0.265
53.641,318.175,0.268
53.712,317.928,0.268
53.641,317.983,0.268
53.454,318.197,0.268
53.234,318.345,0.268
53.207,318.494,0.267
53.218,318.466,0.267
53.344,318.417,0.267
53.273,318.477,0.267
53.245,318.351,0.269
53.410,318.450,0.286
53.498,318.867,0.295
53.553,319.010,0.295
53.652,318.994,0.298
53.679,319.109,0.306
53.646,318.983,0.309
53.734,318.823,0.313
53.740,318.735,0.318
53.707,318.856,0.324
53.734,318.983,0.324
53.635,319.224,0.323
53.602,319.367,0.323
53.685,319.477,0.323
53.740,319.565,0.323
53.690,319.482,0.323
53.553,319.400,0.323
53.459,319.406,0.323
53.525,319.345,0.323
53.613,319.098,0.323
53.542,319.016,0.323
53.465,319.296,0.33
53.328,319.510,0.34
53.190,319.477,0.347
53.135,319.592,0.356
53.113,319.757,0.367
52.938,319.944,0.375
52.531,319.746,0.385
52.438,319.774,0.394
52.559,319.922,0.402
52.696,320.109,0.407
52.756,320.021,0.412
52.597,319.246,0.421
49.883,316.758,0.425
48.323,314.720,0.428
45.527,311.045,0.429
38.447,309.084,0.429
29.449,306.041,0.429
24.417,300.987,0.429
19.050,298.493,0.429
11.338,297.751,0.429
2.203,297.565,0.429
-3.741,297.158,0.429
-7.042,297.065,0.43
-8.630,296.526,0.432
-8.822,296.043,0.439
-9.283,295.373,0.447
-9.569,294.697,0.457
-9.855,294.434,0.466
-9.701,294.197,0.473
-9.602,294.192,0.483
-10.756,294.197,0.495
-11.827,294.071,0.505
-11.547,293.895,0.511
-10.997,293.703,0.517
-11.074,293.445,0.517
-11.195,293.412,0.517
-11.376,293.390,0.518
-11.365,293.577,0.521
-11.146,293.599,0.526
-10.470,293.687,0.527
-10.080,293.670,0.527
-9.965,293.522,0.527
-9.086,292.791,0.527
-8.190,292.626,0.527
-7.839,292.451,0.527
-7.548,292.571,0.527
-7.158,292.939,0.527
-6.949,293.571,0.527
-7.202,293.829,0.527
-7.328,294.093,0.527
-7.515,294.181,0.527
-7.421,294.203,0.529
-7.383,294.203,0.537
-7.652,294.390,0.545
-8.069,294.576,0.548
-8.009,294.664,0.548
-7.531,294.884,0.548
-7.185,295.098,0.548
-7.284,295.104,0.548
-7.366,295.093,0.548
-7.355,295.247,0.548
-7.284,295.274,0.548
-7.086,295.285,0.548
-6.707,295.334,0.548
-6.432,295.356,0.548
-6.383,295.373,0.548
-6.306,295.620,0.548
-6.301,295.840,0.548
-6.180,296.032,0.548
-6.070,296.153,0.548
-5.927,296.191,0.548
-6.015,296.202,0.548
-6.026,296.191,0.548
-6.169,296.180,0.554
-6.422,296.246,0.565
-6.542,296.351,0.572
-6.614,296.345,0.576
-6.872,296.290,0.582
-7.311,296.115,0.589
-7.548,295.999,0.59
-7.597,295.724,0.59
-7.553,295.439,0.59
-7.608,294.917,0.59
-7.328,294.467,0.59
-7.317,294.521,0.59
-7.861,294.291,0.59
-8.108,293.862,0.59
-8.080,293.555,0.59
-8.251,293.269,0.59
-8.240,293.318,0.59
-8.086,293.412,0.59
-8.124,293.395,0.59
-8.174,293.335,0.59
-8.185,293.264,0.592
-8.240,293.291,0.597
-8.086,293.395,0.604
-7.998,293.450,0.615
-7.921,293.340,0.626
-7.954,293.269,0.633
-7.982,293.170,0.639
-8.042,293.104,0.644
-8.042,293.055,0.647
-7.756,293.148,0.649
-7.300,293.154,0.649
-6.779,292.341,0.649
-6.169,290.237,0.649
-6.075,287.941,0.649
-6.751,286.287,0.649
-7.586,284.865,0.649
-7.487,283.958,0.649
-7.383,282.508,0.656
-7.559,279.311,0.665
-7.366,275.878,0.669
-6.916,273.301,0.675
-6.328,271.719,0.685
-6.196,270.912,0.692
-5.713,269.214,0.697
-5.131,268.797,0.702
-4.927,268.429,0.705
-5.180,268.171,0.71
-5.081,267.869,0.715
-4.812,267.940,0.716
-4.384,267.495,0.716
-3.565,266.254,0.716
-2.796,265.023,0.716
-2.203,264.732,0.716
-1.807,264.468,0.716
-1.439,264.457,0.716
-0.555,264.930,0.716
1.143,266.034,0.716
3.752,268.544,0.716
6.240,271.324,0.716
9.097,275.356,0.716
10.173,278.185,0.716
10.745,278.685,0.716
11.656,277.284,0.716
13.019,277.575,0.73
13.661,278.443,0.737
13.574,278.998,0.746
13.151,279.190,0.754
12.706,278.652,0.759
12.838,279.174,0.762
12.964,279.300,0.77
13.293,278.915,0.78
13.409,278.822,0.784
13.381,278.970,0.784
13.931,280.245,0.784
14.513,281.519,0.784
15.051,283.354,0.784
15.178,284.222,0.784
14.562,284.200,0.784
14.332,283.848,0.784
14.453,283.387,0.784
14.409,282.728,0.784
14.216,281.541,0.784
14.491,280.887,0.784
14.507,281.470,0.784
14.359,281.959,0.784
14.073,282.030,0.784
13.815,281.124,0.784
13.755,279.783,0.784
14.057,279.575,0.797
14.354,279.789,0.807
14.370,279.811,0.814
14.337,279.641,0.823
14.189,279.130,0.826
14.222,279.036,0.826
14.244,279.124,0.826
14.200,279.360,0.826
13.942,279.591,0.826
13.694,279.509,0.826
13.612,279.437,0.826
13.585,279.553,0.826
13.656,279.926,0.826
13.799,280.085,0.826
13.854,280.228,0.826
13.865,280.393,0.826
13.848,280.349,0.826
13.931,280.426,0.828
14.612,280.574,0.83
14.958,280.849,0.834
14.919,281.277,0.842
15.040,281.376,0.847
15.255,281.486,0.848
15.491,281.750,0.848
15.754,282.283,0.85
15.958,282.612,0.85
16.150,282.788,0.85
16.199,282.881,0.85
16.068,282.799,0.85
16.024,282.728,0.85
16.018,282.601,0.85
15.974,282.524,0.85
15.980,282.750,0.85
16.018,282.766,0.85
15.881,282.739,0.851
15.776,282.574,0.862
15.875,282.497,0.877
15.848,282.458,0.884
15.837,282.629,0.89
15.903,282.678,0.896
15.941,282.662,0.901
15.925,282.750,0.901
15.996,282.733,0.901
16.122,282.689,0.901
16.166,282.722,0.901
16.271,282.816,0.901
16.370,282.865,0.901
16.353,282.788,0.901
16.381,282.810,0.901
16.463,283.002,0.901
16.463,283.024,0.901
16.469,282.914,0.901
16.518,282.953,0.901
16.512,283.156,0.901
16.414,283.326,0.91
16.447,283.683,0.924
16.331,284.304,0.935
16.133,285.513,0.944
16.002,289.072,0.946
15.650,295.615,0.954
15.271,301.630,0.961
15.178,304.376,0.965
14.914,307.458,0.965
14.837,312.418,0.965
14.046,318.312,0.965
13.491,324.624,0.965
12.645,333.973,0.965
13.409,344.202,0.965
14.068,351.903,0.965
13.716,355.748,0.965
12.805,357.957,0.965
13.727,359.506,0.965
15.255,3.796,0.965
11.816,7.009,0.976
5.867,7.976,0.987
2.060,9.069,0.996
-0.154,9.036,1.007
-3.422,10.151,1.02
-0.516,13.700,1.024
1.862,18.583,1.029
1.269,21.396,1.039
2.148,20.259,1.045
2.950,20.852,1.045
3.131,21.473,1.045
2.725,21.484,1.045
2.351,21.050,1.045
3.038,21.292,1.045
3.016,21.627,1.045
2.433,20.858,1.045
2.153,20.511,1.045
1.038,21.039,1.045
-0.797,21.121,1.045
-2.335,21.083,1.045
-2.571,21.220,1.045
-2.626,21.489,1.045
-2.697,21.583,1.045
-2.708,22.401,1.045
-2.933,23.143,1.045
-2.950,23.533,1.045
-2.823,23.165,1.045
-2.675,23.236,1.045
-2.878,22.978,1.045
-3.219,22.566,1.045
-3.494,22.648,1.045
-3.565,22.912,1.045
-3.730,22.736,1.045
-3.362,22.159,1.045
-2.939,21.962,1.045
-3.109,21.577,1.045
-3.214,21.649,1.045
-3.296,21.709,1.045
-3.296,21.357,1.045
-3.790,21.083,1.045
-3.878,21.066,1.045
-3.598,20.945,1.045
-3.625,20.588,1.045
-3.532,20.484,1.045
-3.532,20.451,1.045
-3.532,20.374,1.045
-3.532,20.627,1.045
-3.362,21.000,1.045
-3.543,20.682,1.045
-3.691,20.363,1.045
-3.527,20.418,1.045
-3.411,20.605,1.046
-3.400,20.786,1.066
-3.609,20.786,1.083
-3.510,20.770,1.093
-3.582,20.638,1.097
-3.554,20.665,1.098
-3.516,20.632,1.098
-3.455,20.610,1.099
-3.290,20.599,1.1
-3.131,20.544,1.1
-3.153,20.643,1.1
-3.274,20.621,1.1
-2.928,20.358,1.1
-2.802,20.314,1.1
-2.983,20.511,1.1
-2.911,20.572,1.1
-2.994,20.297,1.1
-2.966,20.160,1.1
-2.873,20.160,1.1
-2.862,20.099,1.108
-2.889,20.121,1.122
-2.961,20.039,1.136
-3.208,19.951,1.144
-3.389,19.814,1.152
-3.323,19.764,1.16
-3.395,19.611,1.165
-3.483,19.314,1.167
-3.439,19.292,1.167
-3.406,19.303,1.167
-3.406,19.270,1.167
-3.510,19.314,1.167
-3.120,18.737,1.167
-2.532,17.216,1.167
-2.736,16.699,1.167
-2.725,17.111,1.167
-3.290,17.309,1.167
-3.367,17.309,1.167
-3.334,17.155,1.17
-3.285,17.183,1.18
-3.356,17.194,1.189
-3.181,16.897,1.199
-3.098,16.732,1.21
-3.126,16.436,1.219
-2.977,15.623,1.222
-2.961,15.156,1.226
-3.120,15.634,1.229
-3.483,15.820,1.229
-3.653,15.326,1.229
-3.373,14.244,1.229
-3.301,13.744,1.229
-3.252,14.277,1.229
-3.620,14.925,1.229
-3.878,15.139,1.229
-3.450,14.123,1.229
-1.708,11.481,1.229
-1.214,7.262,1.229
-1.165,1.137,1.229
0.406,356.298,1.229
0.972,352.161,1.233
1.230,345.460,1.24
1.357,340.373,1.249
0.516,337.423,1.26
-1.890,335.572,1.267
-1.983,333.776,1.27
-0.412,332.122,1.273
0.604,331.628,1.273
1.302,331.194,1.274
1.241,331.359,1.275
0.654,331.721,1.276
0.978,331.694,1.276
0.406,331.600,1.276
-0.313,331.897,1.276
-0.324,332.073,1.276
0.198,331.990,1.276
-0.319,333.111,1.276
-0.093,333.743,1.276
-0.093,333.951,1.276
0.082,334.061,1.276
-0.159,334.232,1.276
-0.950,334.534,1.28
-1.417,334.297,1.292
-1.472,334.215,1.304
-1.269,334.424,1.317
-1.263,334.709,1.323
-1.148,334.748,1.324
-1.241,334.726,1.329
-1.302,334.742,1.334
-1.291,334.781,1.336
-1.362,334.907,1.337
-1.423,334.924,1.337
-1.692,335.105,1.337
-1.566,335.319,1.337
-1.599,335.391,1.337
-1.412,335.880,1.337
-1.357,336.088,1.337
-1.258,336.270,1.337
-1.335,336.193,1.337
-1.368,336.198,1.337
-1.313,336.231,1.337
-1.219,336.335,1.337
-1.115,336.495,1.337
-1.143,336.506,1.337
-1.132,336.379,1.337
-1.143,336.407,1.337
-1.121,336.511,1.337
-1.011,336.616,1.337
-1.000,336.846,1.337
-0.868,336.841,1.337
-0.681,336.687,1.341
-0.500,336.566,1.353
-0.643,336.577,1.367
-0.505,336.786,1.379
-0.428,336.808,1.384
-0.533,336.819,1.384
-0.533,336.599,1.384
-0.516,336.456,1.384
-0.670,336.539,1.384
-1.252,338.434,1.384
-3.961,341.559,1.384
-9.020,343.823,1.384
-14.854,343.740,1.384
-21.890,343.015,1.384
-27.394,342.087,1.384
-29.081,340.483,1.384
-31.080,338.467,1.384
-34.277,336.116,1.384
-34.387,336.445,1.384
-34.283,338.198,1.391
-34.744,337.692,1.407
-34.816,337.659,1.421
-34.574,338.214,1.428
-34.310,337.731,1.434
-33.942,337.813,1.438
-33.662,337.989,1.438
-33.536,337.753,1.438
-33.376,337.775,1.438
-33.096,337.280,1.438
-33.223,336.962,1.438
-32.827,337.170,1.438
-32.591,337.258,1.438
-32.607,337.055,1.438
-32.371,337.214,1.438
-32.223,337.209,1.439
-32.157,337.302,1.439
-32.080,337.126,1.454
-31.943,337.039,1.467
-31.740,337.192,1.482
-31.591,337.390,1.496
-31.531,337.577,1.515
-31.262,337.555,1.517
-31.311,337.577,1.52
-31.223,337.544,1.523
-30.905,337.637,1.523
-30.531,337.615,1.523
-30.394,337.659,1.523
-30.256,337.896,1.523
-29.987,337.983,1.523
-29.756,337.934,1.523
-29.674,337.956,1.523
-29.531,338.242,1.523
-29.449,338.368,1.523
-29.213,338.978,1.523
-29.141,339.208,1.523
-29.081,339.033,1.523
-28.949,338.923,1.523
-28.993,339.142,1.523
-28.982,339.230,1.523
-29.092,339.175,1.523
-29.053,339.104,1.523
-29.009,339.082,1.528
-28.976,339.109,1.54
-28.905,339.214,1.553
-28.773,339.214,1.56
-28.630,339.131,1.566
-28.658,339.164,1.568
-28.674,339.197,1.568
-28.553,339.170,1.568
-28.510,339.164,1.568
-28.510,339.214,1.568
-28.422,339.296,1.568
-28.411,339.434,1.568
-28.383,339.461,1.568
-28.334,339.395,1.568
-28.279,339.439,1.568
-28.218,339.532,1.568
-28.218,339.412,1.568
-28.169,339.307,1.568
-28.207,339.307,1.579
-28.147,339.329,1.594
-28.147,339.379,1.611
-28.136,339.406,1.623
-28.098,339.362,1.636
-28.043,339.230,1.642
-27.971,339.274,1.643
-28.037,339.280,1.643
-27.867,339.247,1.643
-27.845,339.362,1.643
-27.839,339.582,1.643
-27.762,339.461,1.643
-27.729,339.483,1.643
-27.784,339.423,1.643
-27.290,339.280,1.643
-26.142,339.000,1.666
-24.977,338.621,1.681
-24.780,338.467,1.696
-25.038,338.533,1.708
-24.983,338.791,1.72
-23.231,338.950,1.731
-17.820,339.736,1.74
-10.723,341.675,1.741
-4.477,341.971,1.741
1.093,341.845,1.741
9.432,341.988,1.741
19.232,339.077,1.741
25.637,336.237,1.741
27.444,336.907,1.741
31.119,337.198,1.741
35.200,336.599,1.741
36.837,335.825,1.743
37.617,337.242,1.762
38.606,336.149,1.775
39.342,333.831,1.782
39.018,333.073,1.792
38.249,332.688,1.807
37.870,333.424,1.823
38.145,334.764,1.83
38.480,335.341,1.835
38.853,335.676,1.835
38.990,336.127,1.835
39.062,336.627,1.835
38.952,336.945,1.835
38.787,337.072,1.835
38.738,337.703,1.835
37.919,338.544,1.835
37.332,338.774,1.835
36.497,338.967,1.844
35.409,339.417,1.856
35.024,339.763,1.868
34.744,339.933,1.881
34.871,339.846,1.899
35.162,339.554,1.913
35.189,339.351,1.917
35.283,339.109,1.918
35.381,338.884,1.922
35.596,338.654,1.927
35.447,338.615,1.928
35.392,338.708,1.929
35.266,338.670,1.929
35.228,338.571,1.929
35.140,338.269,1.929
35.063,338.016,1.929
34.958,337.923,1.929
34.909,337.863,1.929
34.893,337.819,1.929
34.805,337.846,1.929
34.948,337.791,1.929
34.871,337.764,1.929
34.920,337.681,1.929
34.953,337.637,1.929
34.904,337.555,1.929
35.024,337.440,1.929
35.024,337.489,1.929
35.002,337.434,1.94
34.997,337.335,1.957
34.948,337.220,1.969
34.942,337.137,1.982
34.860,337.006,1.998
34.689,336.918,2.005
34.799,336.731,2.006
34.684,336.671,2.006
34.640,336.627,2.006
34.519,336.687,2.006
34.464,336.687,2.006
34.453,336.676,2.006
34.557,336.605,2.006
34.700,336.698,2.006
34.662,337.121,2.006
34.552,337.566,2.006
34.607,337.983,2.006
34.656,338.214,2.006
34.766,338.297,2.015
34.893,338.373,2.032
34.920,338.412,2.055
34.969,338.417,2.077
35.035,338.472,2.094
35.134,338.681,2.095
35.074,338.917,2.095
35.101,338.857,2.095
35.101,338.736,2.095
35.134,338.665,2.095
35.013,338.846,2.095
35.052,339.131,2.095
35.118,339.186,2.095
35.074,339.126,2.095
35.112,338.961,2.111
34.953,338.725,2.131
34.794,338.478,2.152
34.590,338.176,2.165
33.646,337.044,2.178
32.003,335.330,2.182
29.773,331.562,2.186
26.917,323.679,2.186
23.242,314.764,2.186
20.341,307.793,2.186
18.435,302.651,2.186
16.804,298.339,2.186
15.974,294.670,2.186
15.947,292.341,2.186
16.100,291.769,2.186
16.139,292.555,2.186
15.947,293.807,2.186
15.381,295.197,2.2
15.276,296.603,2.218
15.145,297.087,2.237
15.315,297.290,2.254
15.084,297.252,2.269
15.172,297.230,2.278
15.403,297.230,2.281
15.546,297.279,2.281
15.694,297.323,2.281
15.809,297.389,2.281
15.870,297.389,2.281
15.826,297.455,2.281
15.919,297.543,2.281
16.089,297.713,2.281
16.282,297.889,2.281
16.293,298.141,2.281
16.221,298.218,2.281
16.452,298.328,2.291
16.512,298.455,2.306
16.683,298.504,2.314
16.880,298.455,2.315
17.040,298.367,2.32
17.249,298.416,2.331
17.254,298.691,2.337
17.260,298.773,2.337
17.199,298.773,2.337
17.166,298.790,2.337
17.177,298.746,2.337
17.166,298.856,2.337
17.298,298.922,2.337
17.402,299.103,2.337
17.391,299.361,2.337
17.303,299.476,2.337
17.281,299.405,2.337
17.309,299.295,2.337
17.358,299.174,2.337
17.380,299.240,2.353
17.303,299.553,2.374
17.320,299.762,2.396
17.320,299.773,2.424
17.292,299.740,2.446
17.249,299.751,2.458
17.243,299.806,2.463
17.309,299.800,2.463
17.347,299.921,2.463
17.309,300.020,2.463
17.347,300.004,2.463
17.397,299.976,2.463
17.188,300.004,2.463
17.067,299.949,2.463
17.034,299.949,2.463
16.913,299.965,2.463
16.820,299.756,2.463
16.864,299.542,2.463
16.913,299.603,2.463
16.908,299.855,2.479
16.870,299.927,2.501
16.787,299.811,2.51
16.754,299.751,2.517
16.677,299.927,2.523
16.644,300.015,2.524
16.727,299.943,2.524
16.683,299.938,2.524
16.606,299.910,2.524
16.512,299.888,2.524
16.304,299.921,2.524
15.941,300.081,2.524
15.557,300.179,2.524
14.963,300.460,2.531
13.661,301.432,2.551
11.640,303.486,2.573
9.937,306.947,2.599
8.800,312.160,2.617
5.411,319.796,2.628
2.406,324.910,2.638
1.879,328.052,2.644
4.136,329.963,2.645
3.131,332.611,2.645
1.291,335.341,2.645
1.208,337.857,2.645
0.807,338.681,2.645
0.714,337.912,2.645
0.857,336.945,2.645
1.093,336.259,2.645
1.417,335.907,2.647
1.511,335.907,2.659
1.214,336.335,2.691
1.192,336.720,2.722
1.148,336.764,2.756
1.165,336.616,2.775
1.230,336.522,2.786
1.318,336.506,2.789
1.351,336.544,2.789
1.445,336.451,2.789
1.829,336.693,2.789
1.582,337.006,2.789
1.258,337.110,2.789
1.714,337.214,2.789
2.021,337.236,2.789
1.818,337.308,2.789
1.917,337.478,2.789
1.912,337.654,2.789
1.961,337.846,2.789
1.967,337.956,2.791
2.142,337.934,2.811
2.214,337.791,2.812
2.335,337.846,2.812
2.318,337.967,2.812
2.362,338.016,2.812
2.444,337.983,2.812
2.499,338.000,2.812
2.587,337.983,2.812
2.571,337.945,2.812
2.543,337.824,2.812
2.642,337.824,2.812
2.565,337.852,2.812
2.417,337.857,2.812
2.499,337.830,2.812
2.516,337.917,2.812
2.477,337.989,2.824
2.499,338.005,2.845
2.565,337.950,2.862
2.560,337.934,2.883
2.593,337.890,2.899
2.648,337.890,2.905
2.648,337.747,2.914
2.686,337.769,2.916
2.593,338.005,2.916
2.543,338.077,2.916
2.582,337.967,2.916
2.598,337.769,2.916
2.483,337.725,2.916
2.324,337.879,2.916
2.280,338.104,2.916
2.219,338.170,2.916
2.313,338.154,2.933
2.313,338.143,2.958
2.346,338.099,2.979
2.357,338.055,2.999
2.417,338.049,3.017
2.368,338.060,3.032
2.313,337.868,3.033
2.241,337.720,3.033
2.324,337.527,3.033
2.285,337.527,3.033
2.164,337.555,3.033
2.241,337.621,3.033
2.186,337.945,3.033
2.131,338.110,3.033
2.291,338.280,3.033
2.241,338.324,3.033
2.269,338.264,3.033
2.346,338.242,3.053
2.384,338.291,3.079
2.422,338.209,3.104
2.554,338.115,3.122
2.565,338.264,3.136
2.576,338.340,3.152
2.697,338.313,3.159
2.961,338.456,3.159
3.137,338.835,3.159
3.219,338.972,3.159
3.109,338.791,3.159
3.257,338.478,3.159
4.180,338.450,3.159
4.763,343.411,3.159
4.559,355.594,3.159
2.736,4.993,3.159
0.088,6.844,3.159
-1.192,11.530,3.187
-0.972,17.254,3.215
-1.725,21.412,3.236
-2.906,24.247,3.242
-2.571,24.236,3.249
-2.697,23.516,3.267
-2.747,22.709,3.269
-3.214,22.313,3.269
-3.389,22.077,3.269
-3.840,21.539,3.269
-4.213,21.088,3.269
-4.378,20.638,3.269
-4.334,20.572,3.269
-4.164,21.275,3.269
-4.213,21.588,3.279
-4.103,21.671,3.309
-4.065,21.313,3.337
-4.037,21.077,3.369
-4.043,20.967,3.39
-3.961,20.847,3.407
-3.884,20.742,3.414
-4.120,20.698,3.414
-4.175,20.621,3.414
-4.120,20.599,3.414
-4.213,20.599,3.414
-4.224,20.550,3.414
-4.197,20.446,3.414
-4.202,20.325,3.414
-4.246,20.231,3.414
-4.219,20.078,3.414
-4.114,19.907,3.414
-4.175,19.902,3.414
-4.290,19.918,3.414
-4.312,19.885,3.414
-4.312,19.869,3.414
-39.304,358.467,3.414
-4.296,19.512,3.414
-4.471,19.534,3.414
-4.614,19.616,3.414
-4.730,19.682,3.414
-4.752,19.523,3.414
-4.598,19.308,3.443
-4.581,19.259,3.479
-4.548,19.292,3.506
-4.515,19.330,3.522
-4.543,19.182,3.533
-4.504,19.182,3.548
-4.581,19.111,3.555
-4.581,19.259,3.555
-4.757,19.512,3.555
-4.746,19.572,3.555
-4.911,19.462,3.555
-5.153,19.385,3.555
-5.240,19.550,3.555
-5.257,19.682,3.555
-5.301,19.484,3.555
-5.191,19.440,3.579
-5.142,19.341,3.603
-5.076,19.418,3.63
-5.125,19.363,3.652
-5.092,19.116,3.665
-5.043,18.891,3.676
-5.010,18.732,3.678
-4.779,18.534,3.678
-4.763,18.545,3.678
-4.839,18.479,3.678
-4.807,18.303,3.678
-4.872,18.309,3.678
-4.900,18.380,3.678
-4.878,18.435,3.678
-4.988,18.386,3.678
-4.922,18.314,3.678
-4.966,18.265,3.71
-4.971,18.270,3.733
-4.977,18.259,3.757
-4.971,18.193,3.778
-4.966,18.160,3.8
-4.988,18.122,3.817
-4.916,18.083,3.818
-4.960,18.062,3.818
-5.015,18.105,3.818
-5.065,18.062,3.818
-5.065,18.067,3.818
-5.164,18.078,3.818
-5.257,18.067,3.818
-5.229,17.946,3.818
-5.202,17.886,3.825
-5.323,17.908,3.864
-5.284,17.974,3.896
-5.279,17.996,3.923
-5.240,17.897,3.946
-5.246,17.814,3.965
-5.229,17.655,3.979
-5.191,17.435,3.983
-5.202,17.314,3.983
-5.208,17.281,3.983
-5.284,17.254,3.983
-5.367,17.331,3.983
-5.499,17.441,3.983
-5.652,17.468,3.983
-5.565,17.029,3.983
-5.449,16.529,3.984
-5.361,16.194,4.011
-5.317,16.073,4.051
-5.240,16.216,4.087
-5.175,16.155,4.121
-4.922,16.018,4.15
-4.735,15.798,4.17
-4.345,15.793,4.187
-3.845,15.804,4.194
-3.631,15.683,4.194
-3.538,15.101,4.194
-3.494,14.134,4.194
-3.367,13.843,4.194
-3.241,13.716,4.194
-3.356,13.733,4.194
-3.367,13.661,4.194
-3.483,13.727,4.194
-3.735,13.848,4.222
-3.834,14.041,4.253
-3.867,14.183,4.278
-3.999,14.035,4.302
-3.878,13.755,4.324
-3.834,13.640,4.339
-3.845,13.640,4.344
-3.730,13.579,4.344
-3.752,13.310,4.344
-3.658,13.008,4.344
-3.642,12.958,4.344
-3.521,12.975,4.344
-3.582,12.783,4.344
-3.444,12.700,4.344
-3.505,12.728,4.344
-3.455,12.920,4.344
-3.697,13.008,4.344
-3.609,13.030,4.37
-3.631,13.008,4.41
-3.631,13.019,4.444
-3.576,12.925,4.472
-3.604,12.953,4.485
-3.658,13.343,4.493
-3.680,13.403,4.499
-3.538,13.096,4.507
-3.252,12.008,4.513
-2.450,9.305,4.513
-1.044,2.186,4.513
0.165,354.694,4.513
0.906,348.184,4.513
1.016,344.191,4.513
1.126,340.955,4.513
1.071,338.346,4.513
1.318,337.780,4.513
1.917,338.071,4.542
1.604,338.813,4.565
1.670,339.428,4.581
1.434,339.582,4.597
